time_s,distance_m,speed_m_s,acceleration_m_s2,kinetic_J,potential_J,dissipated_J
1.49201994193,5.45956790123,7.31835781519,4.905,53.5583611111,44.5416388889,0
1.50323813699,5.54197530864,7.37338306192,4.905,54.3667777778,43.7332222222,0
1.51445633204,5.625,7.42840830865,4.905,55.18125,42.91875,0
1.52567452709,5.70864197531,7.48343355538,4.905,56.0017777778,42.0982222222,0
1.53689272214,5.79290123457,7.53845880211,4.905,56.8283611111,41.2716388889,0
1.54811091719,5.87777777778,7.59348404884,4.905,57.661,40.439,0
1.55932911225,5.96327160494,7.64850929557,4.905,58.4996944444,39.6003055556,0
1.5705473073,6.04938271605,7.7035345423,4.905,59.3444444444,38.7555555556,0
1.58176550235,6.13611111111,7.75855978903,4.905,60.19525,37.90475,0
1.5929836974,6.22345679012,7.81358503576,4.905,61.0521111111,37.0478888889,0
1.60420189246,6.31141975309,7.86861028249,4.905,61.9150277778,36.1849722222,0
1.61542008751,6.4,7.92363552923,4.905,62.784,35.316,0
1.62663828256,6.48919753086,7.97866077596,4.905,63.6590277778,34.4409722222,0
1.63785647761,6.57901234568,8.03368602269,4.905,64.5401111111,33.5598888889,0
1.64907467266,6.66944444444,8.08871126942,4.905,65.42725,32.67275,0
1.66029286772,6.76049382716,8.14373651615,4.905,66.3204444444,31.7795555556,0
1.67151106277,6.85216049383,8.19876176288,4.905,67.2196944444,30.8803055556,0
1.68272925782,6.94444444444,8.25378700961,4.905,68.125,29.975,0
1.69394745287,7.03734567901,8.30881225634,4.905,69.0363611111,29.0636388889,0
1.70516564792,7.13086419753,8.36383750307,4.905,69.9537777778,28.1462222222,0
1.71638384298,7.225,8.4188627498,4.905,70.87725,27.22275,0
1.72760203803,7.31975308642,8.47388799653,4.905,71.8067777778,26.2932222222,0
1.73882023308,7.41512345679,8.52891324326,4.905,72.7423611111,25.3576388889,0
1.75003842813,7.51111111111,8.58393848999,4.905,73.684,24.416,0
1.76125662319,7.60771604938,8.63896373672,4.905,74.6316944444,23.4683055556,0
1.77247481824,7.7049382716,8.69398898346,4.905,75.5854444444,22.5145555556,0
1.78369301329,7.80277777778,8.74901423019,4.905,76.54525,21.55475,0
1.79491120834,7.9012345679,8.80403947692,4.905,77.5111111111,20.5888888889,0
1.80612940339,8.00030864198,8.85906472365,4.905,78.4830277778,19.6169722222,0
1.81734759845,8.1,8.91408997038,4.905,79.461,18.639,0
