time_s,displacement_m,velocity_m_s,energy_J
9.58,9.62516658114e-08,-1.82954555253e-07,3.52649509868e-14
9.6,9.26610712823e-08,-1.76147779071e-07,3.26861682982e-14
9.62,8.92040713397e-08,-1.69593511124e-07,3.02957121948e-14
9.64,8.58757097707e-08,-1.63282414633e-07,2.80798485214e-14
9.66,8.26712136369e-08,-1.57205496798e-07,2.60258432401e-14
9.68,7.95859865216e-08,-1.51354096175e-07,2.41218897157e-14
9.7,7.66156020251e-08,-1.45719870518e-07,2.23570412793e-14
9.72,7.37557974987e-08,-1.40294785066e-07,2.07211486877e-14
9.74,7.10024680083e-08,-1.3507110125e-07,1.9204802123e-14
9.76,6.83516605205e-08,-1.30041365825e-07,1.77992774046e-14
9.78,6.57995683009e-08,-1.25198400386e-07,1.64964861068e-14
9.8,6.33425255195e-08,-1.2053529128e-07,1.52889293003e-14
9.82,6.0977002053e-08,-1.16045379876e-07,1.4169654654e-14
9.84,5.86995984788e-08,-1.11722253198e-07,1.31322166529e-14
9.86,5.65070412532e-08,-1.07559734895e-07,1.21706397077e-14
9.88,5.43961780655e-08,-1.03551876548e-07,1.12793839446e-14
9.9,5.23639733643e-08,-9.96929492898e-08,1.0453313482e-14
9.92,5.04075040478e-08,-9.59774357302e-08,9.68766701333e-15
9.94,4.85239553119e-08,-9.24000221841e-08,8.97803052804e-15
9.96,4.67106166522e-08,-8.8955591177e-08,8.32031201687e-15
9.98,4.49648780116e-08,-8.56392142282e-08,7.71071801601e-15
10,4.32842260712e-08,-8.24461448975e-08,7.1457318574e-15
10.02,4.16662406764e-08,-7.9371812087e-08,6.6220935012e-15
10.04,4.01085913951e-08,-7.64118135877e-08,6.13678083528e-15
10.06,3.86090342026e-08,-7.35619098632e-08,5.68699233547e-15
10.08,3.7165408288e-08,-7.0818018061e-08,5.27013098747e-15
10.1,3.57756329792e-08,-6.81762062433e-08,4.88378937899e-15
10.12,3.443770478e-08,-6.56326878293e-08,4.52573587688e-15
10.14,3.31496945171e-08,-6.31838162413e-08,4.19390181056e-15
10.16,3.19097445919e-08,-6.08260797474e-08,3.88636958856e-15
10.18,3.07160663334e-08,-5.85560964933e-08,3.60136168027e-15
10.2,2.95669374491e-08,-5.6370609716e-08,3.33723040012e-15
10.22,2.84606995693e-08,-5.42664831339e-08,3.09244843581e-15
10.24,2.73957558822e-08,-5.22406965054e-08,2.8656000664e-15
10.26,2.63705688565e-08,-5.02903413508e-08,2.65537302022e-15
10.28,2.5383658047e-08,-4.84126168317e-08,2.46055092594e-15
10.3,2.44335979823e-08,-4.6604825781e-08,2.28000631376e-15
10.32,2.35190161295e-08,-4.48643708791e-08,2.11269412658e-15
10.34,2.26385909344e-08,-4.31887509708e-08,1.9576457042e-15
10.36,2.17910499341e-08,-4.15755575169e-08,1.81396320588e-15
10.38,2.09751679387e-08,-4.00224711772e-08,1.68081443968e-15
10.4,2.01897652808e-08,-3.85272585176e-08,1.55742806863e-15
