case_index,speed_factor,time_s,x_m,y_m,vx_m_s,vy_m_s,radius_m,speed_m_s,specific_energy_J_kg,angular_momentum_m2_s
33,1.36,30814.7956206,-50774298.3713,74672607.5664,-2404.32360699,836.387921771,90299655.0152,2545.6466296,-1174061.63453,137070103273
33,1.36,31039.7211361,-51314396.7964,74859709.9867,-2398.155386,827.352869301,90758710.3141,2536.86066345,-1174061.98804,137070103273
33,1.36,31264.6466516,-51853111.0441,75044793.1076,-2392.01573374,818.431560244,91216588.9381,2528.15535307,-1174062.33298,137070103273
33,1.36,31489.572167,-52390447.5403,75227882.2678,-2385.90464729,809.621841903,91673296.3516,2519.5294229,-1174062.66961,137070103273
33,1.36,31714.4976825,-52926412.7094,75409002.3279,-2379.82211241,800.921614968,92128838.017,2510.98162479,-1174062.99816,137070103273
33,1.36,31939.423198,-53461012.9711,75588177.682,-2373.76810416,792.32883191,92583219.3931,2502.51073728,-1174063.31887,137070103273
33,1.36,32164.3487135,-53994254.7383,75765432.2698,-2367.74258758,783.84149543,93036445.9326,2494.11556489,-1174063.63197,137070103273
33,1.36,32389.274229,-54526144.4151,75940789.5869,-2361.74551831,775.457656954,93488523.0809,2485.79493744,-1174063.93766,137070103273
33,1.36,32614.1997444,-55056688.3946,76114272.6962,-2355.77684316,767.175415194,93939456.274,2477.54770942,-1174064.23617,137070103273
33,1.36,32839.1252599,-55585893.0567,76285904.2383,-2349.83650063,758.992914747,94389250.9366,2469.37275929,-1174064.52769,137070103273
33,1.36,33064.0507754,-56113764.767,76455706.4414,-2343.92442151,750.908344746,94837912.4811,2461.26898895,-1174064.81242,137070103273
33,1.36,33288.9762909,-56640309.8742,76623701.1313,-2338.04052928,742.919937559,95285446.3059,2453.23532303,-1174065.09056,137070103273
33,1.36,33513.9018064,-57165534.7095,76789909.7412,-2332.18474062,735.025967526,95731857.794,2445.27070839,-1174065.36228,137070103273
33,1.36,33738.8273218,-57689445.5842,76954353.3206,-2326.35696587,727.224749749,96177152.3118,2437.37411353,-1174065.62777,137070103273
33,1.36,33963.7528373,-58212048.789,77117052.5446,-2320.55710939,719.51463891,96621335.208,2429.544528,-1174065.88719,137070103273
33,1.36,34188.6783528,-58733350.5923,77278027.7227,-2314.78507001,711.89402814,97064411.8125,2421.78096195,-1174066.14072,137070103273
33,1.36,34413.6038683,-59253357.2392,77437298.8071,-2309.04074136,704.361347919,97506387.4352,2414.08244551,-1174066.38851,137070103273
33,1.36,34638.5293837,-59772074.9503,77594885.4012,-2303.32401226,696.915065016,97947267.3651,2406.44802838,-1174066.63073,137070103273
33,1.36,34863.4548992,-60289509.9207,77750806.7676,-2297.63476701,689.553681461,98387056.8698,2398.87677928,-1174066.86753,137070103273
33,1.36,35088.3804147,-60805668.319,77905081.8358,-2291.97288575,682.275733552,98825761.1939,2391.36778551,-1174067.09905,137070103273
33,1.36,35313.3059302,-61320556.2863,78057729.2098,-2286.33824472,675.079790899,99263385.559,2383.92015247,-1174067.32543,137070103273
33,1.36,35538.2314457,-61834179.9355,78208767.1757,-2280.73071659,667.964455492,99699935.1626,2376.53300322,-1174067.54682,137070103273
33,1.36,35763.1569611,-62346545.3505,78358213.7087,-2275.15017068,660.928360803,100135415.177,2369.20547805,-1174067.76335,137070103273
33,1.36,35988.0824766,-62857658.5854,78506086.4802,-2269.59647322,653.970170919,100569830.751,2361.93673406,-1174067.97514,137070103273
33,1.36,36213.0079921,-63367525.6638,78652402.8643,-2264.06948763,647.0885797,101003187.005,2354.72594473,-1174068.18233,137070103273
33,1.36,36437.9335076,-63876152.5785,78797179.9449,-2258.56907471,640.282309964,101435489.034,2347.57229956,-1174068.38503,137070103273
33,1.36,36662.8590231,-64383545.2906,78940434.5215,-2253.09509285,633.5501127,101866741.906,2340.47500365,-1174068.58337,137070103273
33,1.36,36887.7845385,-64889709.7289,79082183.1162,-2247.64739826,626.890766305,102296950.664,2333.43327734,-1174068.77745,137070103273
33,1.36,37112.710054,-65394651.7899,79222441.9791,-2242.22584516,620.303075844,102726120.319,2326.44635584,-1174068.96739,137070103273
33,1.36,37337.6355695,-65898377.337,79361227.0944,-2236.83028592,613.785872339,103154255.858,2319.51348888,-1174069.1533,137070103273
33,1.36,37562.561085,-66400892.2001,79498554.1865,-2231.46057129,607.338012071,103581362.236,2312.63394036,-1174069.33528,137070103273
33,1.36,37787.4866005,-66902202.1755,79634438.7253,-2226.11655051,600.95837591,104007444.383,2305.80698803,-1174069.51343,137070103273
33,1.36,38012.4121159,-67402313.0254,79768895.9315,-2220.79807152,594.645868668,104432507.196,2299.03192314,-1174069.68786,137070103273
33,1.36,38237.3376314,-67901230.4775,79901940.7823,-2215.50498105,588.399418466,104856555.547,2292.30805014,-1174069.85864,137070103273
33,1.36,38462.2631469,-68398960.2252,80033588.0165,-2210.23712479,582.217976122,105279594.275,2285.63468637,-1174070.02589,137070103273
33,1.36,38687.1886624,-68895507.9268,80163852.1391,-2204.9943475,576.100514565,105701628.191,2279.01116175,-1174070.18968,137070103273
33,1.36,38912.1141778,-69390879.2057,80292747.4269,-2199.77649316,570.046028254,106122662.077,2272.43681853,-1174070.35011,137070103273
33,1.36,39137.0396933,-69885079.6501,80420287.9327,-2194.58340507,564.053532629,106542700.683,2265.91101093,-1174070.50726,137070103273
33,1.36,39361.9652088,-70378114.813,80546487.4901,-2189.41492593,558.122063567,106961748.731,2259.43310495,-1174070.66121,137070103273
33,1.36,39586.8907243,-70869990.2117,80671359.7183,-2184.27089802,552.250676858,107379810.912,2253.00247803,-1174070.81205,137070103273
33,1.36,39811.8162398,-71360711.3283,80794918.0264,-2179.15116321,546.438447704,107796891.886,2246.61851885,-1174070.95984,137070103273
33,1.36,40036.7417552,-71850283.6091,80917175.6174,-2174.0555631,540.684470221,108212996.283,2240.28062702,-1174071.10466,137070103273
33,1.36,40261.6672707,-72338712.4648,81038145.4928,-2168.98393912,534.987856964,108628128.705,2233.98821288,-1174071.24659,137070103273
33,1.36,40486.5927862,-72826003.2703,81157840.4564,-2163.93613258,529.347738464,109042293.721,2227.74069723,-1174071.3857,137070103273
33,1.36,40711.5183017,-73312161.3649,81276273.1186,-2158.91198474,523.763262779,109455495.87,2221.53751112,-1174071.52205,137070103273
33,1.36,40936.4438172,-73797192.0523,81393455.9001,-2153.91133693,518.233595056,109867739.661,2215.37809559,-1174071.65572,137070103273
33,1.36,41161.3693326,-74281100.6004,81509401.0357,-2148.93403058,512.757917109,110279029.573,2209.26190148,-1174071.78677,137070103273
33,1.36,41386.2948481,-74763892.2415,81624120.5778,-2143.97990728,507.335427009,110689370.055,2203.1883892,-1174071.91525,137070103273
33,1.36,41611.2203636,-75245572.1721,81737626.4005,-2139.04880888,501.965338683,111098765.525,2197.15702853,-1174072.04124,137070103273
33,1.36,41836.1458791,-75726145.5534,81849930.2029,-2134.14057751,496.646881527,111507220.37,2191.16729838,-1174072.16479,137070103273
33,1.36,42061.0713946,-76205617.5111,81961043.5122,-2129.25505564,491.379300031,111914738.948,2185.21868665,-1174072.28597,137070103273
33,1.36,42285.99691,-76683993.1354,82070977.6876,-2124.39208616,486.16185341,112321325.588,2179.31068997,-1174072.40481,137070103273
33,1.36,42510.9224255,-77161277.4812,82179743.9232,-2119.55151237,480.993815255,112726984.586,2173.44281358,-1174072.52139,137070103273
33,1.36,42735.847941,-77637475.5684,82287353.2513,-2114.7331781,475.874473182,113131720.21,2167.61457108,-1174072.63575,137070103273
33,1.36,42960.7734565,-78112592.3816,82393816.5456,-2109.93692767,470.8031285,113535536.699,2161.8254843,-1174072.74795,137070103273
33,1.36,43185.6989719,-78586632.8705,82499144.524,-2105.16260601,465.779095885,113938438.26,2156.07508309,-1174072.85804,137070103273
33,1.36,43410.6244874,-79059601.9502,82603347.752,-2100.41005863,460.801703063,114340429.072,2150.36290518,-1174072.96606,137070103273
33,1.36,43635.5500029,-79531504.5008,82706436.6452,-2095.67913169,455.870290503,114741513.284,2144.68849598,-1174073.07206,137070103273
33,1.36,43860.4755184,-80002345.3682,82808421.4722,-2090.96967202,450.984211117,115141695.016,2139.05140845,-1174073.17609,137070103273
33,1.36,44085.4010339,-80472129.3635,82909312.3575,-2086.28152716,446.142829969,115540978.358,2133.45120293,-1174073.2782,137070103273
33,1.36,44310.3265493,-80940861.264,83009119.2842,-2081.61454537,441.345523994,115939367.371,2127.88744698,-1174073.37843,137070103273
33,1.36,44535.2520648,-81408545.8128,83107852.0965,-2076.96857567,436.591681722,116336866.089,2122.35971524,-1174073.47681,137070103273
33,1.36,44760.1775803,-81875187.7191,83205520.5024,-2072.34346787,431.880703008,116733478.515,2116.86758926,-1174073.5734,137070103273
33,1.36,44985.1030958,-82340791.6583,83302134.076,-2067.73907258,427.211998779,117129208.623,2111.4106574,-1174073.66823,137070103273
33,1.36,45210.0286113,-82805362.2726,83397702.2604,-2063.15524123,422.584990773,117524060.36,2105.98851465,-1174073.76135,137070103273
33,1.36,45434.9541267,-83268904.1706,83492234.3698,-2058.59182608,417.999111297,117918037.644,2100.60076251,-1174073.85278,137070103273
33,1.36,45659.8796422,-83731421.9279,83585739.5916,-2054.04868028,413.453802986,118311144.366,2095.24700887,-1174073.94257,137070103273
33,1.36,45884.8051577,-84192920.0871,83678226.9893,-2049.52565784,408.948518573,118703384.387,2089.92686785,-1174074.03076,137070103273
33,1.36,46109.7306732,-84653403.158,83769705.5043,-2045.02261365,404.482720657,119094761.541,2084.63995972,-1174074.11738,137070103273
33,1.36,46334.6561887,-85112875.6182,83860183.9582,-2040.53940354,400.055881487,119485279.635,2079.38591072,-1174074.20246,137070103273
33,1.36,46559.5817041,-85571341.9124,83949671.055,-2036.07588421,395.667482744,119874942.448,2074.16435298,-1174074.28604,137070103273
33,1.36,46784.5072196,-86028806.4538,84038175.3832,-2031.63191334,391.317015331,120263753.732,2068.97492439,-1174074.36815,137070103273
33,1.36,47009.4327351,-86485273.6232,84125705.4178,-2027.2073495,387.003979174,120651717.21,2063.81726851,-1174074.44882,137070103273
33,1.36,47234.3582506,-86940747.7699,84212269.5222,-2022.80205226,382.727883018,121038836.581,2058.69103439,-1174074.52809,137070103273
33,1.36,47459.283766,-87395233.2118,84297875.9505,-2018.4158821,378.488244238,121425115.515,2053.59587654,-1174074.60598,137070103273
33,1.36,47684.2092815,-87848734.2354,84382532.8491,-2014.0487005,374.284588647,121810557.657,2048.53145479,-1174074.68252,137070103273
33,1.36,47909.134797,-88301255.0961,84466248.2586,-2009.70036988,370.116450316,122195166.625,2043.49743418,-1174074.75775,137070103273
33,1.36,48134.0603125,-88752800.0187,84549030.1159,-2005.37075366,365.983371393,122578946.009,2038.49348485,-1174074.83168,137070103273
33,1.36,48358.985828,-89203373.1971,84630886.2556,-2001.05971623,361.884901931,122961899.376,2033.51928197,-1174074.90436,137070103273
33,1.36,48583.9113434,-89652978.795,84711824.4121,-1996.76712296,357.820599716,123344030.265,2028.57450563,-1174074.97579,137070103273
33,1.36,48808.8368589,-90101620.946,84791852.2212,-1992.49284022,353.790030105,123725342.191,2023.65884075,-1174075.04602,137070103273
33,1.36,49033.7623744,-90549303.7534,84870977.2219,-1988.23673537,349.79276586,124105838.641,2018.77197696,-1174075.11506,137070103273
33,1.36,49258.6878899,-90996031.2912,84949206.8576,-1983.99867676,345.828386996,124485523.08,2013.91360854,-1174075.18294,137070103273
33,1.36,49483.6134054,-91441807.6036,85026548.4783,-1979.77853373,341.896480627,124864398.945,2009.08343433,-1174075.24969,137070103273
33,1.36,49708.5389208,-91886636.7056,85103009.3419,-1975.57617663,337.996640813,125242469.65,2004.28115764,-1174075.31532,137070103273
33,1.36,49933.4644363,-92330522.5833,85178596.6156,-1971.39147678,334.12846842,125619738.584,1999.50648614,-1174075.37987,137070103273
33,1.36,50158.3899518,-92773469.1939,85253317.3779,-1967.22430653,330.291570973,125996209.11,1994.75913184,-1174075.44335,137070103273
33,1.36,50383.3154673,-93215480.4658,85327178.6193,-1963.07453919,326.485562521,126371884.569,1990.03881092,-1174075.50578,137070103273
33,1.36,50608.2409827,-93656560.2992,85400187.2448,-1958.9420491,322.710063503,126746768.276,1985.34524373,-1174075.56719,137070103273
33,1.36,50833.1664982,-94096712.5661,85472350.0741,-1954.82671157,318.964700611,127120863.523,1980.6781547,-1174075.62759,137070103273
33,1.36,51058.0920137,-94535941.1107,85543673.8442,-1950.7284029,315.249106667,127494173.578,1976.0372722,-1174075.68702,137070103273
33,1.36,51283.0175292,-94974249.7493,85614165.2097,-1946.6470004,311.562920498,127866701.686,1971.42232857,-1174075.74548,137070103273
33,1.36,51507.9430447,-95411642.2708,85683830.7452,-1942.58238234,307.905786808,128238451.067,1966.83305996,-1174075.80299,137070103273
33,1.36,51732.8685601,-95848122.4367,85752676.9454,-1938.534428,304.277356065,128609424.919,1962.26920629,-1174075.85958,137070103273
33,1.36,51957.7940756,-96283693.9817,85820710.2275,-1934.50301762,300.677284381,128979626.417,1957.73051121,-1174075.91527,137070103273
33,1.36,52182.7195911,-96718360.6136,85887936.9317,-1930.48803244,297.105233401,129349058.714,1953.216722,-1174075.97007,137070103273
33,1.36,52407.6451066,-97152126.0134,85954363.323,-1926.48935463,293.560870188,129717724.938,1948.72758949,-1174076.02399,137070103273
33,1.36,52632.5706221,-97584993.8359,86019995.5919,-1922.50686739,290.043867121,130085628.198,1944.26286803,-1174076.07706,137070103273
33,1.36,52857.4961375,-98016967.7097,86084839.8557,-1918.54045484,286.553901783,130452771.576,1939.82231544,-1174076.1293,137070103273
33,1.36,53082.421653,-98448051.2374,86148902.16,-1914.59000207,283.090656863,130819158.138,1935.40569288,-1174076.18071,137070103273
33,1.36,53307.3471685,-98878247.996,86212188.4795,-1910.65539514,279.653820052,131184790.922,1931.01276486,-1174076.23132,137070103273
33,1.36,53532.272684,-99307561.5367,86274704.7193,-1906.73652105,276.243083945,131549672.948,1926.64329914,-1174076.28114,137070103273
33,1.36,53757.1981995,-99735995.3858,86336456.7156,-1902.83326775,272.858145948,131913807.214,1922.29706671,-1174076.33019,137070103273
33,1.36,53982.1237149,-100163553.044,86397450.2375,-1898.94552413,269.49870818,132277196.697,1917.97384167,-1174076.37848,137070103273
33,1.36,54207.0492304,-100590237.988,86457690.9873,-1895.07318002,266.164477384,132639844.35,1913.67340125,-1174076.42602,137070103273
33,1.36,54431.9747459,-101016053.668,86517184.6021,-1891.21612618,262.855164837,133001753.109,1909.39552571,-1174076.47283,137070103273
33,1.36,54656.9002614,-101441003.512,86575936.6542,-1887.37425428,259.570486263,133362925.886,1905.13999828,-1174076.51893,137070103273
33,1.36,54881.8257768,-101865090.922,86633952.6529,-1883.54745693,256.310161745,133723365.575,1900.90660516,-1174076.56432,137070103273
33,1.36,55106.7512923,-102288319.277,86691238.0447,-1879.73562765,253.073915647,134083075.048,1896.69513539,-1174076.60903,137070103273
33,1.36,55331.6768078,-102710691.932,86747798.2148,-1875.93866084,249.861476526,134442057.156,1892.50538089,-1174076.65306,137070103273
33,1.36,55556.6023233,-103132212.218,86803638.4876,-1872.15645185,246.672577057,134800314.731,1888.33713634,-1174076.69642,137070103273
33,1.36,55781.5278388,-103552883.442,86858764.1279,-1868.38889688,243.506953953,135157850.586,1884.19019916,-1174076.73913,137070103273
33,1.36,56006.4533542,-103972708.889,86913180.3418,-1864.63589304,240.36434789,135514667.512,1880.06436947,-1174076.78121,137070103273
33,1.36,56231.3788697,-104391691.821,86966892.2776,-1860.89733832,237.24450343,135870768.282,1875.95945003,-1174076.82266,137070103273
33,1.36,56456.3043852,-104809835.475,87019905.0263,-1857.17313158,234.147168952,136226155.65,1871.87524622,-1174076.86349,137070103273
33,1.36,56681.2299007,-105227143.069,87072223.6229,-1853.46317257,231.072096579,136580832.349,1867.81156595,-1174076.90371,137070103273
33,1.36,56906.1554162,-105643617.794,87123853.0472,-1849.76736187,228.019042108,136934801.093,1863.76821966,-1174076.94335,137070103273
33,1.36,57131.0809316,-106059262.823,87174798.2241,-1846.08560095,224.987764942,137288064.58,1859.74502027,-1174076.9824,137070103273
33,1.36,57356.0064471,-106474081.305,87225064.0252,-1842.4177921,221.978028025,137640625.485,1855.74178311,-1174077.02088,137070103273
33,1.36,57580.9319626,-106888076.367,87274655.2689,-1838.76383847,218.989597776,137992486.468,1851.75832592,-1174077.0588,137070103273
33,1.36,57805.8574781,-107301251.114,87323576.7215,-1835.12364406,216.022244023,138343650.169,1847.79446879,-1174077.09617,137070103273
33,1.36,58030.7829936,-107713608.63,87371833.098,-1831.49711366,213.075739948,138694119.208,1843.85003411,-1174077.13299,137070103273
33,1.36,58255.708509,-108125151.978,87419429.0628,-1827.88415293,210.149862016,139043896.191,1839.92484657,-1174077.16929,137070103273
33,1.36,58480.6340245,-108535884.2,87466369.2301,-1824.28466831,207.244389923,139392983.702,1836.01873307,-1174077.20506,137070103273
33,1.36,58705.55954,-108945808.317,87512658.1653,-1820.69856707,204.359106536,139741384.31,1832.13152272,-1174077.24032,137070103273
33,1.36,58930.4850555,-109354927.328,87558300.3849,-1817.12575727,201.493797835,140089100.565,1828.2630468,-1174077.27508,137070103273
33,1.36,59155.4105709,-109763244.212,87603300.3579,-1813.56614779,198.648252858,140436135,1824.41313873,-1174077.30934,137070103273
33,1.36,59380.3360864,-110170761.929,87647662.5062,-1810.01964827,195.822263644,140782490.129,1820.581634,-1174077.34312,137070103273
33,1.36,59605.2616019,-110577483.417,87691391.2051,-1806.48616916,193.015625185,141128168.451,1816.76837019,-1174077.37641,137070103273
33,1.36,59830.1871174,-110983411.595,87734490.7842,-1802.96562166,190.228135367,141473172.448,1812.97318688,-1174077.40924,137070103273
33,1.36,60055.1126329,-111388549.361,87776965.5279,-1799.45791775,187.459594926,141817504.583,1809.19592568,-1174077.44161,137070103273
33,1.36,60280.0381483,-111792899.594,87818819.6763,-1795.96297019,184.709807389,142161167.303,1805.43643013,-1174077.47353,137070103273
33,1.36,60504.9636638,-112196465.155,87860057.4252,-1792.48069248,181.978579036,142504163.041,1801.69454574,-1174077.505,137070103273
33,1.36,60729.8891793,-112599248.882,87900682.9276,-1789.01099886,179.265718841,142846494.209,1797.97011988,-1174077.53604,137070103273
33,1.36,60954.8146948,-113001253.597,87940700.2937,-1785.55380433,176.571038432,143188163.207,1794.26300184,-1174077.56664,137070103273
33,1.36,61179.7402103,-113402482.102,87980113.5913,-1782.10902462,173.894352044,143529172.416,1790.57304272,-1174077.59683,137070103273
33,1.36,61404.6657257,-113802937.179,88018926.8472,-1778.67657619,171.235476472,143869524.201,1786.90009544,-1174077.6266,137070103273
33,1.36,61629.5912412,-114202621.593,88057144.047,-1775.25637623,168.594231026,144209220.913,1783.24401473,-1174077.65596,137070103273
33,1.36,61854.5167567,-114601538.09,88094769.1358,-1771.84834262,165.970437493,144548264.886,1779.60465705,-1174077.68492,137070103273
33,1.36,62079.4422722,-114999689.397,88131806.0194,-1768.45239399,163.363920089,144886658.439,1775.9818806,-1174077.71348,137070103273
33,1.36,62304.3677877,-115397078.223,88168258.5637,-1765.06844965,160.774505419,145224403.874,1772.37554529,-1174077.74166,137070103273
33,1.36,62529.2933031,-115793707.258,88204130.5964,-1761.69642959,158.202022438,145561503.478,1768.7855127,-1174077.76946,137070103273
33,1.36,62754.2188186,-116189579.178,88239425.9066,-1758.33625453,155.646302412,145897959.526,1765.21164608,-1174077.79688,137070103273
33,1.36,62979.1443341,-116584696.635,88274148.246,-1754.98784585,153.107178874,146233774.273,1761.65381029,-1174077.82393,137070103273
33,1.36,63204.0698496,-116979062.269,88308301.3289,-1751.65112561,150.584487591,146568949.962,1758.1118718,-1174077.85063,137070103273
33,1.36,63428.995365,-117372678.7,88341888.833,-1748.32601655,148.078066524,146903488.821,1754.58569865,-1174077.87696,137070103273
33,1.36,63653.9208805,-117765548.53,88374914.3998,-1745.01244205,145.587755791,147237393.062,1751.07516046,-1174077.90295,137070103273
33,1.36,63878.846396,-118157674.346,88407381.635,-1741.71032619,143.113397635,147570664.884,1747.58012833,-1174077.92859,137070103273
33,1.36,64103.7719115,-118549058.716,88439294.1092,-1738.41959367,140.654836381,147903306.471,1744.10047493,-1174077.9539,137070103273
33,1.36,64328.697427,-118939704.193,88470655.3582,-1735.14016985,138.211918411,148235319.991,1740.63607437,-1174077.97887,137070103273
33,1.36,64553.6229424,-119329613.311,88501468.8832,-1731.87198072,135.784492121,148566707.601,1737.18680225,-1174078.00351,137070103273
33,1.36,64778.5484579,-119718788.589,88531738.1519,-1728.61495292,133.372407895,148897471.44,1733.75253558,-1174078.02783,137070103273
33,1.36,65003.4739734,-120107232.529,88561466.5984,-1725.36901371,130.975518068,149227613.637,1730.33315283,-1174078.05183,137070103273
33,1.36,65228.3994889,-120494947.618,88590657.6238,-1722.13409096,128.593676896,149557136.305,1726.92853384,-1174078.07553,137070103273
33,1.36,65453.3250044,-120881936.325,88619314.5965,-1718.91011319,126.226740526,149886041.543,1723.53855984,-1174078.09891,137070103273
33,1.36,65678.2505198,-121268201.105,88647440.8531,-1715.69700949,123.87456696,150214331.437,1720.16311341,-1174078.12199,137070103273
33,1.36,65903.1760353,-121653744.394,88675039.6982,-1712.49470959,121.537016032,150542008.059,1716.80207847,-1174078.14478,137070103273
33,1.36,66128.1015508,-122038568.615,88702114.4051,-1709.30314379,119.213949373,150869073.47,1713.45534027,-1174078.16727,137070103273
33,1.36,66353.0270663,-122422676.175,88728668.2162,-1706.122243,116.905230386,151195529.714,1710.12278535,-1174078.18948,137070103273
33,1.36,66577.9525817,-122806069.465,88754704.3435,-1702.95193872,114.610724215,151521378.824,1706.80430152,-1174078.2114,137070103273
33,1.36,66802.8780972,-123188750.861,88780225.9687,-1699.79216302,112.330297718,151846622.819,1703.49977788,-1174078.23305,137070103273
33,1.36,67027.8036127,-123570722.722,88805236.2437,-1696.64284855,110.063819439,152171263.708,1700.20910475,-1174078.25442,137070103273
33,1.36,67252.7291282,-123951987.395,88829738.2913,-1693.50392853,107.811159584,152495303.482,1696.93217368,-1174078.27552,137070103273
33,1.36,67477.6546437,-124332547.21,88853735.205,-1690.37533675,105.57218999,152818744.124,1693.66887744,-1174078.29635,137070103273
33,1.36,67702.5801591,-124712404.483,88877230.0498,-1687.25700756,103.346784104,153141587.602,1690.41910997,-1174078.31693,137070103273
33,1.36,67927.5056746,-125091561.515,88900225.8624,-1684.14887586,101.134816956,153463835.872,1687.1827664,-1174078.33724,137070103273
33,1.36,68152.4311901,-125470020.591,88922725.6515,-1681.05087709,98.9361651312,153785490.878,1683.95974302,-1174078.35731,137070103273
33,1.36,68377.3567056,-125847783.985,88944732.3983,-1677.96294724,96.7507067515,154106554.55,1680.74993725,-1174078.37712,137070103273
33,1.36,68602.2822211,-126224853.953,88966249.0567,-1674.88502286,94.5783214468,154427028.809,1677.55324764,-1174078.39669,137070103273
33,1.36,68827.2077365,-126601232.739,88987278.5537,-1671.81704099,92.4188903335,154746915.56,1674.36957385,-1174078.41602,137070103273
33,1.36,69052.133252,-126976922.573,89007823.7898,-1668.75893924,90.2722959913,155066216.7,1671.19881663,-1174078.4351,137070103273
33,1.36,69277.0587675,-127351925.668,89027887.6391,-1665.71065571,88.1384224407,155384934.112,1668.04087782,-1174078.45396,137070103273
33,1.36,69501.984283,-127726244.228,89047472.95,-1662.67212904,86.0171551205,155703069.666,1664.8956603,-1174078.47258,137070103273
33,1.36,69726.9097985,-128099880.44,89066582.545,-1659.64329837,83.9083808666,156020625.223,1661.76306802,-1174078.49098,137070103273
33,1.36,69951.8353139,-128472836.477,89085219.2216,-1656.62410335,81.8119878899,156337602.63,1658.64300595,-1174078.50915,137070103273
33,1.36,70176.7608294,-128845114.501,89103385.7521,-1653.61448414,79.7278657562,156654003.725,1655.53538009,-1174078.5271,137070103273
33,1.36,70401.6863449,-129216716.658,89121084.8842,-1650.61438137,77.6559053649,156969830.333,1652.44009744,-1174078.54484,137070103273
33,1.36,70626.6118604,-129587645.082,89138319.3412,-1647.6237362,75.5959989294,157285084.267,1649.357066,-1174078.56236,137070103273
33,1.36,70851.5373758,-129957901.894,89155091.8223,-1644.64249026,73.5480399568,157599767.33,1646.28619473,-1174078.57967,137070103273
33,1.36,71076.4628913,-130327489.202,89171405.0028,-1641.67058566,71.5119232286,157913881.314,1643.22739358,-1174078.59677,137070103273
33,1.36,71301.3884068,-130696409.099,89187261.5347,-1638.707965,69.4875447816,158227428,1640.18057342,-1174078.61367,137070103273
33,1.36,71526.3139223,-131064663.669,89202664.0465,-1635.75457133,67.4748018892,158540409.157,1637.14564609,-1174078.63036,137070103273
33,1.36,71751.2394378,-131432254.98,89217615.1439,-1632.8103482,65.4735930429,158852826.544,1634.12252434,-1174078.64686,137070103273
33,1.36,71976.1649532,-131799185.088,89232117.4098,-1629.8752396,63.4838179339,159164681.909,1631.11112184,-1174078.66317,137070103273
33,1.36,72201.0904687,-132165456.037,89246173.4048,-1626.94918999,61.5053774358,159475976.99,1628.11135315,-1174078.67928,137070103273
33,1.36,72426.0159842,-132531069.858,89259785.6672,-1624.03214429,59.538173587,159786713.512,1625.12313373,-1174078.6952,137070103273
33,1.36,72650.9414997,-132896028.571,89272956.7136,-1621.12404786,57.582109573,160096893.194,1622.14637992,-1174078.71093,137070103273
33,1.36,72875.8670152,-133260334.182,89285689.0386,-1618.22484652,55.6370897105,160406517.74,1619.18100892,-1174078.72648,137070103273
33,1.36,73100.7925306,-133623988.687,89297985.1157,-1615.33448652,53.70301943,160715588.846,1616.22693878,-1174078.74185,137070103273
33,1.36,73325.7180461,-133986994.066,89309847.3973,-1612.45291454,51.77980526,161024108.198,1613.28408839,-1174078.75704,137070103273
33,1.36,73550.6435616,-134349352.293,89321278.3145,-1609.58007773,49.8673548107,161332077.471,1610.35237749,-1174078.77205,137070103273
33,1.36,73775.5690771,-134711065.324,89332280.2782,-1606.71592363,47.9655767585,161639498.33,1607.43172664,-1174078.78689,137070103273
33,1.36,74000.4945926,-135072135.107,89342855.6787,-1603.86040022,46.0743808307,161946372.43,1604.52205718,-1174078.80156,137070103273
33,1.36,74225.420108,-135432563.578,89353006.886,-1601.01345591,44.1936777899,162252701.417,1601.62329127,-1174078.81606,137070103273
33,1.36,74450.3456235,-135792352.661,89362736.2502,-1598.17503951,42.3233794195,162558486.925,1598.73535188,-1174078.8304,137070103273
33,1.36,74675.271139,-136151504.267,89372046.1018,-1595.34510025,40.463398509,162863730.581,1595.85816272,-1174078.84457,137070103273
33,1.36,74900.1966545,-136510020.299,89380938.7517,-1592.52358778,38.6136488392,163168434.001,1592.99164829,-1174078.85857,137070103273
33,1.36,75125.1221699,-136867902.645,89389416.4916,-1589.71045214,36.7740451686,163472598.79,1590.13573384,-1174078.87242,137070103273
33,1.36,75350.0476854,-137225153.185,89397481.5939,-1586.90564377,34.9445032193,163776226.547,1587.29034538,-1174078.88611,137070103273
33,1.36,75574.9732009,-137581773.785,89405136.3124,-1584.10911353,33.1249396632,164079318.858,1584.45540965,-1174078.89965,137070103273
33,1.36,75799.8987164,-137937766.303,89412382.8821,-1581.32081264,31.3152721085,164381877.302,1581.63085413,-1174078.91304,137070103273
33,1.36,76024.8242319,-138293132.583,89419223.5198,-1578.54069273,29.515419087,164683903.447,1578.81660701,-1174078.92627,137070103273
33,1.36,76249.7497473,-138647874.461,89425660.4238,-1575.76870581,27.7253000406,164985398.853,1576.01259718,-1174078.93935,137070103273
33,1.36,76474.6752628,-139001993.76,89431695.7746,-1573.00480428,25.9448353085,165286365.071,1573.21875427,-1174078.95229,137070103273
33,1.36,76699.6007783,-139355492.294,89437331.7347,-1570.24894091,24.1739461152,165586803.642,1570.43500856,-1174078.96509,137070103273
33,1.36,76924.5262938,-139708371.865,89442570.4492,-1567.50106885,22.4125545577,165886716.098,1567.66129105,-1174078.97774,137070103273
