theta_rad,x_m,y_m,time_s,speed_m_s
2.33001455141,0.8023200902,0.844177287847,0.526028326902,4.06973689414
2.3431045208,0.813401288689,0.848895229921,0.528983542221,4.08109353128
2.35619449019,0.824543854503,0.853553390593,0.531938757541,4.09227534795
2.36928445958,0.83574699987,0.858150971712,0.534893972861,4.10328186517
2.38237442897,0.847009926639,0.862687185506,0.53784918818,4.11411261144
2.39546439836,0.858331826415,0.867161254718,0.5408044035,4.12476712283
2.40855436775,0.869711880697,0.871572412739,0.54375961882,4.13524494292
2.42164433714,0.881149261021,0.875919903739,0.546714834139,4.14554562288
2.43473430653,0.892643129101,0.8802029828,0.549670049459,4.15566872146
2.44782427592,0.904192636971,0.884420916037,0.552625264779,4.16561380503
2.46091424531,0.915796927131,0.888572980728,0.555580480098,4.17538044756
2.4740042147,0.927455132696,0.89265846544,0.558535695418,4.1849682307
2.48709418409,0.939166377542,0.896676670146,0.561490910738,4.19437674372
2.50018415348,0.950929776456,0.900626906346,0.564446126057,4.2036055836
2.51327412287,0.96274443529,0.904508497187,0.567401341377,4.21265435501
2.52636409226,0.974609451112,0.908320777581,0.570356556697,4.22152267033
2.53945406165,0.986523912363,0.912063094311,0.573311772016,4.23021014967
2.55254403104,0.998486899011,0.915734806151,0.576266987336,4.23871642089
2.56563400043,1.01049748271,0.919335283973,0.579222202656,4.2470411196
2.57872396982,1.02255472695,0.922863910852,0.582177417976,4.2551838892
2.59181393921,1.03465768725,0.926320082177,0.585132633295,4.26314438089
2.6049039086,1.04680541126,0.929703205751,0.588087848615,4.27092225366
2.61799387799,1.058996939,0.933012701892,0.591043063935,4.27851717434
2.63108384738,1.07123130294,0.936248003536,0.593998279254,4.28592881758
2.64417381677,1.08350752826,0.939408556331,0.596953494574,4.2931568659
2.65726378616,1.09582463292,0.942493818732,0.599908709894,4.30020100966
2.67035375555,1.10818162791,0.945503262094,0.602863925213,4.30706094713
2.68344372494,1.12057751736,0.948436370766,0.605819140533,4.31373638444
2.69653369433,1.13301129876,0.951292642175,0.608774355853,4.32022703564
2.70962366372,1.14548196309,0.954071586913,0.611729571172,4.32653262269
2.72271363311,1.15798849502,0.956772728821,0.614684786492,4.33265287549
2.7358036025,1.17052987306,0.959395605074,0.617640001812,4.33858753185
2.74889357189,1.18310506976,0.961939766256,0.620595217131,4.34433633757
2.76198354128,1.19571305189,0.964404776436,0.623550432451,4.34989904638
2.77507351067,1.20835278056,0.966790213249,0.626505647771,4.35527541999
2.78816348006,1.22102321149,0.969095667961,0.62946086309,4.36046522809
2.80125344945,1.23372329511,0.971320745546,0.63241607841,4.36546824838
2.81434341884,1.24645197677,0.973465064748,0.63537129373,4.37028426654
2.82743338823,1.25920819693,0.975528258148,0.638326509049,4.37491307626
2.84052335762,1.27199089132,0.977509972229,0.641281724369,4.37935447927
2.85361332701,1.28479899115,0.979409867434,0.644236939689,4.38360828531
2.8667032964,1.29763142327,0.981227618227,0.647192155008,4.38767431216
2.87979326579,1.31048711034,0.982962913145,0.650147370328,4.39155238565
2.89288323518,1.32336497108,0.984615454853,0.653102585648,4.39524233965
2.90597320457,1.33626392036,0.986184960199,0.656057800967,4.39874401609
2.91906317396,1.34918286947,0.987671160254,0.659013016287,4.40205726498
2.93215314335,1.36212072627,0.989073800367,0.661968231607,4.40518194439
2.94524311274,1.37507639536,0.990392640202,0.664923446926,4.40811792047
2.95833308213,1.38804877832,0.991627453782,0.667878662246,4.41086506744
2.97142305152,1.40103677384,0.992778029529,0.670833877566,4.41342326764
2.98451302091,1.41403927794,0.993844170298,0.673789092885,4.41579241147
2.9976029903,1.42705518415,0.99482569341,0.676744308205,4.41797239746
3.01069295969,1.44008338374,0.995722430687,0.679699523525,4.41996313221
3.02378292908,1.45312276581,0.996534228477,0.682654738844,4.42176453045
3.03687289847,1.4661722176,0.997260947684,0.685609954164,4.42337651501
3.04996286786,1.4792306246,0.997902463787,0.688565169484,4.42479901685
3.06305283725,1.49229687076,0.998458666867,0.691520384803,4.42603197502
3.07614280664,1.5053698387,0.998929461619,0.694475600123,4.42707533672
3.08923277603,1.51844840989,0.999314767377,0.697430815443,4.42792905724
3.10232274542,1.53153146483,0.99961451812,0.700386030762,4.42859310002
3.11541271481,1.54461788325,0.999828662488,0.703341246082,4.42906743661
3.1285026842,1.55770654431,0.999957163787,0.706296461402,4.42935204669
3.14159265359,1.57079632679,1,0.709251676721,4.42944691807
