time_s,displacement_m,velocity_m_s,energy_J
2.94,0.222898965529,-0.119451195456,0.106502191716
2.96,0.220522698743,-0.118177757945,0.104243512558
2.98,0.218171764706,-0.116917896211,0.102032735057
3,0.215845893354,-0.115671465527,0.0998688433242
3.02,0.2135448175,-0.114438322707,0.0977508430139
3.04,0.211268272805,-0.113218326094,0.0956777608695
3.06,0.209015997749,-0.11201133554,0.0936486442749
3.08,0.206787733601,-0.11081721239,0.0916625608165
3.1,0.204583224386,-0.10963581947,0.0897185978556
3.12,0.202402216859,-0.108467021066,0.0878158621082
3.14,0.200244460475,-0.107310682911,0.0859534792353
3.16,0.19810970736,-0.106166672169,0.0841305934403
3.18,0.195997712282,-0.105034857422,0.0823463670764
3.2,0.193908232624,-0.103915108652,0.0805999802614
3.22,0.191841028354,-0.102807297226,0.0788906305012
3.24,0.189795862001,-0.101711295883,0.0772175323205
3.26,0.187772498624,-0.10062697872,0.0755799169024
3.28,0.185770705788,-0.0995542211742,0.073977031735
3.3,0.183790253535,-0.0984929000121,0.0724081402654
3.32,0.181830914358,-0.0974428933134,0.0708725215615
3.34,0.179892463177,-0.0964040804576,0.0693694699804
3.36,0.17797467731,-0.0953763421101,0.0678982948446
3.38,0.17607733645,-0.0943595602086,0.0664583201241
3.4,0.174200222638,-0.0933536179492,0.0650488841263
3.42,0.172343120239,-0.0923583997736,0.0636693391915
3.44,0.170505815916,-0.091373791355,0.0623190513954
3.46,0.168688098607,-0.0903996795857,0.0609974002579
3.48,0.166889759501,-0.0894359525637,0.0597037784579
3.5,0.165110592011,-0.08848249958,0.0584375915545
3.52,0.163350391754,-0.0875392111057,0.0571982577132
3.54,0.161608956526,-0.0866059787798,0.0559852074391
3.56,0.159886086277,-0.0856826953964,0.0547978833153
3.58,0.158181583091,-0.0847692548923,0.0536357397461
3.6,0.156495251162,-0.0838655523352,0.0524982427068
3.62,0.154826896771,-0.0829714839116,0.0513848694985
3.64,0.153176328263,-0.0820869469145,0.0502951085072
3.66,0.151543356029,-0.0812118397317,0.0492284589693
3.68,0.149927792479,-0.0803460618347,0.0481844307413
3.7,0.148329452024,-0.0794895137664,0.0471625440746
3.72,0.146748151052,-0.0786420971299,0.0461623293949
3.74,0.145183707911,-0.0778037145776,0.0451833270868
3.76,0.143635942884,-0.0769742697994,0.044225087282
3.78,0.14210467817,-0.0761536675122,0.0432871696532
3.8,0.140589737862,-0.0753418134484,0.0423691432113
3.82,0.139090947932,-0.0745386143456,0.0414705861076
3.84,0.137608136204,-0.0737439779355,0.04059108544
3.86,0.136141132339,-0.0729578129336,0.0397302370631
3.88,0.134689767813,-0.0721800290283,0.0388876454023
3.9,0.1332538759,-0.0714105368711,0.0380629232727
3.92,0.131833291649,-0.0706492480659,0.0372556917004
